6.525337284026339546e+01,6.117406686707684571e+01
3.775549038202092333e+01,4.010272845285610011e+00
6.990922751980414773e+01,-3.899256421380694348e+01
-4.137657250925531827e+01,-6.708468171594293494e+01
2.987995162017127271e+01,-3.750306025901836904e+01
4.060178742822740361e+01,-6.164764960882540379e+01
7.385528225431376370e+01,6.010279609764591413e+01
-7.170350699543726591e+01,-5.707341335102468882e+00
3.858445423711692968e+01,8.524113322092939882e+01
-1.838337916509129855e+01,-3.283209143969020971e+01
-8.518888066718166385e+01,-9.443438849347794317e+00
-5.693658633518155199e+01,-6.947347818755393689e+01
-5.344126366585251731e+01,8.306765243371941665e+01
-6.006413407947948002e+01,6.066694642942036669e-02
8.716625385499253298e+01,3.467413044367086172e+01
-2.032503045176648016e+01,-4.984490408543085493e+01
4.382907389877318849e+01,2.069299424892702177e+01
8.720154296480379230e+01,2.819303402342490017e+01
-3.037953048496670050e+01,-3.167401549226277169e+01
-5.455502673486770959e+01,-4.614690684085621797e+01
-8.087410931656577873e+01,4.585412640341343860e+01
2.185308027663274189e+01,-8.748254901492299496e+01
7.656139960496035712e+01,-6.017470371413346442e+01
-3.660630267422995132e+01,-4.375562412370069154e+01
-7.803367698150766785e+01,-5.377824288526665697e+01
6.313371476463323262e+01,2.602171696393124378e+01
7.623281204880602679e+00,-3.615293843851677025e+01
1.138299451278095020e+01,9.792971497057484953e+01
1.290583430820632138e+01,6.256319219196647907e+01
-3.010371698607476176e+01,4.105880350974906179e+01
6.449619428401344123e+01,-3.403575467770200902e+01
-1.600853306941360898e+01,5.336863804894695562e+01
-4.808307335705045915e+01,-3.624686589171401607e+01
4.876593172509452501e+01,-2.939286517214377881e+01
-2.407455119122757026e+01,2.475003924383243259e+01
4.696947591523564824e+01,3.280585659983464097e+01
-8.548607090596954095e+01,-1.515290632233763901e+01
-3.445975089393056123e+01,-4.588624513151667372e+01
-5.067013464769294728e+01,7.605747836035033060e+01
-3.195136507763940159e+01,5.457926934701988841e+01
-2.835281082226151383e+01,2.225481071775990216e+01
-7.694064001931259611e+01,4.971238682672742470e+01
7.074227293969488528e+01,9.245189836070577982e+00
-5.670179899562148762e+01,-3.842084031287446066e+01
5.585488141023830622e+00,-8.370038033686456913e+01
-9.367550073169393698e+00,-6.483221316381798260e+01
-6.474293272383621911e+01,-5.383639575965933233e+01
8.837149691345642211e+00,7.074265568618081090e+01
-6.366100627860685535e+01,-5.334070362296082379e+01
-5.890998800171268357e+01,7.968103287776499144e+01
-5.669670226499810184e+01,-1.906288974232874978e+01
-3.837817560116423721e+01,-7.046464120862995628e+01
2.305156199461166011e+01,3.082918528297303951e+01
7.448653995984234832e+00,-8.055915029811431793e+01
5.160297442922258426e+01,-3.087900625118280473e+01
-2.916950672961601043e+01,-2.288256470267447185e+01
-3.028051989196986327e+01,9.239378525381410157e+01
-7.457809075633538498e+01,-6.585965426684013835e+01
-6.102893447444148300e+00,7.543889809200193497e+01
-3.301326436398774433e+01,2.863447273402456617e+01
-1.476876872556749198e+01,7.014280163440106719e+01
-1.637040576017949434e+01,-7.413272827201271298e+01
4.786474184246425523e+01,-2.544217168577574295e+00
-8.407888854211375929e+01,3.117248218588468589e+01
-3.043341385432581347e+01,-4.752891239681674307e+01
6.001749632282779245e+00,-9.364093982005809380e+01
-6.742905124308539655e+01,-5.111075129783569793e+01
-1.073466657689429837e+01,-2.763736439584675608e+01
-4.296248700860328285e+01,-3.693869211831071198e+01
2.430634215692139577e+01,-5.545709948074991047e+01
4.416135742087544003e+01,-7.833643110874072590e+01
-8.849058927679126896e+01,3.916225733633385175e+01
3.631046308094246222e-01,4.228861044028524674e+01
2.099280449171302010e+01,-2.695773148123715757e+01
-5.185893955346649165e+01,4.462664033345807013e+01
6.584915470048083819e+01,6.146203024673204673e+00
-2.959066570008519292e+01,7.185740713624150544e+01
-7.095878507175101824e-01,5.955050611751265421e+01
4.779442273816602693e+01,7.156077457082835735e+01
-1.391009290974456469e+01,5.470610487974548164e+01
5.907704814142133642e+01,2.898148989961612187e+01
-3.575412051091828403e+01,4.263557575221860674e+01
-6.582948355908268923e+01,2.809686398810825736e+01
8.963882665993726562e+01,7.401887260689404613e+00
2.998161112992902133e+01,-2.417109300407184591e+01
-1.045546689388306083e+00,1.657871512778763901e+01
3.126393940273695193e+01,-2.011883350395535075e+01
-4.594261390841683834e+01,2.063418355351774380e+01
5.489085851310974817e+01,4.854399505263919679e+01
-7.021902504167773884e+01,-5.332358326990485864e+01
-1.201097780620125732e+01,4.279064998702180134e+01
7.322701120887376192e+01,5.910800378420138657e+01
-7.433641979105300379e+01,2.455410684256257170e+01
3.785972346085687779e+00,8.448784917607638079e+01
3.966997633828296443e+01,1.982524757274411442e+01
1.972221524327245490e+01,-7.028168682484998442e+01
3.405233558559768881e+01,1.654728363181999740e+01
-6.845531733441870870e+01,1.152625898467557519e+01
5.842708642922534779e+01,-1.152413225321278034e+01
6.940271646518280590e+01,7.896561813486128401e+00
5.542056424121444991e+01,-4.023827160173353690e+01
8.561813278252273562e+01,4.386338648724408529e+01
-5.056126213560678906e+01,-3.675114233841062372e+01
-7.733437863399574042e+01,-2.812504706191726100e+01
-1.506163782094739467e+01,-2.351289472383565382e+01
-7.347714612730420924e+01,-5.694288692601990221e+01
-9.693654088408754532e+00,4.287203444358100057e+01
2.716824906980005228e+00,9.050890518813118035e+01
-9.199529169350631363e+00,-9.555511320170023026e+00
8.066545260068603795e+01,-7.399919403615902169e+00
2.514828196697015184e+00,-5.995900596401237692e+01
-1.644143850988582400e+01,-9.694482314819849478e+01
-7.455185381082529261e+01,-3.497578636147887465e+01
1.254163773496021861e+01,8.322724248313912199e+01
-2.104812758030882947e+01,-9.202377762939700290e+01
-4.124451038476143339e+01,-5.839614599422331764e+01
-1.892861483243726717e+00,-9.976724347898120016e+01
-3.844870032737274812e+01,4.367593914056649851e+01
1.173498700982050336e+00,-6.995275402906285933e+01
4.981801877166984127e+01,4.074352828611068134e+01
-7.691861489399713037e+01,1.081833567679523789e+01
9.248148940565685905e+01,2.186148809080847855e+01
-1.434919931635141488e+01,5.068937042068453280e+01
-1.153470059391661806e+01,-3.196161431537193920e+01
3.782478575047570502e+01,8.169441492103626956e+01
8.260170242498236348e+01,-4.326699571232464336e+01
-2.618932634043126484e+01,-1.419290490197857757e+01
-7.320316085750079083e+01,-5.818211083101270731e+01
6.594976318733129972e+01,2.736735989297353200e+01
-5.545407477144681074e+00,6.621616426050049142e+01
2.112740601105181071e+01,9.452739854603456138e+01
-1.192190024229673995e+01,7.371143732608929611e+01
-1.775830009942785281e+01,9.603598171930866556e+01
5.010276548729072132e+00,-9.648643198928853337e+01
6.250230420627996608e+01,1.386347329070557954e+01
5.143619826913233339e+01,1.695541083371538704e+01
-4.560429161608101367e+01,-3.425045301484512095e+01
3.390329050252225329e+01,8.012748037036870130e+01
5.168089375803490526e+01,-3.053835150771957441e+00
-7.096845687574755424e+00,-7.585431423133816509e+01
6.409348462075378450e+01,5.004741772464964100e+01
2.989809853892347391e+01,1.778973135152141793e+01
4.586582503736080696e+01,7.040903076465258437e+01
-9.143287426959078701e+00,-5.317868044803538652e+01
-4.112455180562362145e+00,1.661873310124942993e+00
3.792122617628145775e+01,-8.266910912256756205e+01
5.388234709835278835e+01,-7.821999067060329480e+01
